row_index,condition,lambda,prefix,prompt,caption,vision_label,baseline_projection,projection,spatial_prob,descriptive_prob,disparity
775,baseline,,The image shows,Describe this image:\nThe fat black and white cat is laying on a red couch on books. \n\nThe image shows,The fat black and white cat is laying on a red couch on books. ,descriptive,2.313583519293288,2.313583519293288,0.09182679333540496,0.9081732066645948,-0.8163464133291898
776,baseline,,The image shows,Describe this image:\na blue white and black bus and some parked cars\n\nThe image shows,a blue white and black bus and some parked cars,descriptive,2.347835996949695,2.347835996949695,0.003377888982274861,0.9966221110177246,-0.9932442220354497
777,baseline,,The image shows,Describe this image:\nThe racing bat is tied up above the water.\n\nThe image shows,The racing bat is tied up above the water.,spatial,2.738758974380279,2.738758974380279,0.5555067157006457,0.4444932842993543,0.11101343140129138
778,baseline,,The image shows,Describe this image:\nClose up of metal post with a walk signal and a Do Not Enter sign with profane graffiti with building behind.\n\nThe image shows,Close up of metal post with a walk signal and a Do Not Enter sign with profane graffiti with building behind.,spatial,2.816069389678081,2.816069389678081,0.9892743537578129,0.010725646242186694,0.9785487075156262
779,baseline,,The image shows,Describe this image:\nColorful blue and red vase depicting a bird.\n\nThe image shows,Colorful blue and red vase depicting a bird.,descriptive,2.481689000028963,2.481689000028963,0.006332600119354699,0.9936673998806452,-0.9873347997612906
780,baseline,,The image shows,Describe this image:\nA large blue and yellow bus on a street.\n\nThe image shows,A large blue and yellow bus on a street.,descriptive,2.5780597383479735,2.5780597383479735,0.03347945426662473,0.9665205457333753,-0.9330410914667506
781,baseline,,The image shows,Describe this image:\nA purple brick building with a black and blue parking meter. \n\nThe image shows,A purple brick building with a black and blue parking meter. ,descriptive,2.2750192336164154,2.2750192336164154,0.06162519189648087,0.9383748081035193,-0.8767496162070384
782,baseline,,The image shows,Describe this image:\nA sheep standing next to a baby sheep laying down next to hay. \n\nThe image shows,A sheep standing next to a baby sheep laying down next to hay. ,spatial,2.962997016225843,2.962997016225843,0.8993460603651834,0.100653939634817,0.7986921207303663
783,baseline,,The image shows,Describe this image:\nA bicycle is set down on its side on a rock on the beach while a lighthouse is in the background.\n\nThe image shows,A bicycle is set down on its side on a rock on the beach while a lighthouse is in the background.,spatial,2.9047859327519117,2.9047859327519117,0.594824791049577,0.40517520895042275,0.18964958209915422
784,baseline,,The image shows,Describe this image:\na close up of a plate of food near a cup\n\nThe image shows,a close up of a plate of food near a cup,spatial,3.1149211832187302,3.1149211832187302,0.9966565374413802,0.003343462558619508,0.9933130748827607
785,baseline,,The image shows,Describe this image:\nA black and white picture of a small child sitting on a horse.\n\nThe image shows,A black and white picture of a small child sitting on a horse.,descriptive,2.538489775221966,2.538489775221966,0.08780355978936642,0.9121964402106337,-0.8243928804212673
786,baseline,,The image shows,Describe this image:\na close up of a sliced apple on a cutting board\n\nThe image shows,a close up of a sliced apple on a cutting board,spatial,3.207188407578685,3.207188407578685,0.987620337176045,0.01237966282395578,0.9752406743520893
787,baseline,,The image shows,"Describe this image:\nA pristine living area with a couch, chair, coffee table, fireplace and white rug, with dark wood floors.\n\nThe image shows","A pristine living area with a couch, chair, coffee table, fireplace and white rug, with dark wood floors.",descriptive,2.5438943389011004,2.5438943389011004,0.15124287115945229,0.848757128840548,-0.6975142576810958
788,baseline,,The image shows,"Describe this image:\nA large dirty yellow truck, parked in a yard.\n\nThe image shows","A large dirty yellow truck, parked in a yard.",descriptive,2.5769488947786376,2.5769488947786376,0.08391281913813753,0.916087180861862,-0.8321743617237245
789,baseline,,The image shows,Describe this image:\nsome brown black and white cows on a trail and a grassy hill\n\nThe image shows,some brown black and white cows on a trail and a grassy hill,descriptive,2.5484154183697605,2.5484154183697605,0.0031031834425500563,0.9968968165574511,-0.9937936331149011
790,baseline,,The image shows,Describe this image:\nsome people and some white brown and black goats\n\nThe image shows,some people and some white brown and black goats,descriptive,2.5186403988606267,2.5186403988606267,0.45576892021449156,0.5442310797855086,-0.088462159571017
791,baseline,,The image shows,Describe this image:\nThe police car is parked right next to the pick up truck. \n\nThe image shows,The police car is parked right next to the pick up truck. ,spatial,2.671389569082065,2.671389569082065,0.5987901106568332,0.4012098893431668,0.19758022131366637
792,baseline,,The image shows,Describe this image:\nA horse sniffing the hand of a man who is standing on the other side of the fence near a couple more people.\n\nThe image shows,A horse sniffing the hand of a man who is standing on the other side of the fence near a couple more people.,spatial,3.287514266344921,3.287514266344921,0.8517545800016773,0.14824541999832277,0.7035091600033545
793,baseline,,The image shows,Describe this image:\na close up of a person walking near a building\n\nThe image shows,a close up of a person walking near a building,spatial,3.2429183892324853,3.2429183892324853,0.997964207877044,0.0020357921229550834,0.9959284157540889
794,baseline,,The image shows,Describe this image:\nThe large kitchen with a silver and black refrigerator is organized.\n\nThe image shows,The large kitchen with a silver and black refrigerator is organized.,descriptive,2.620897179790327,2.620897179790327,0.05025381125106032,0.9497461887489398,-0.8994923774978795
795,baseline,,The image shows,"Describe this image:\nRed, white and blue streamers trail from kites.\n\nThe image shows","Red, white and blue streamers trail from kites.",descriptive,2.5851083044759573,2.5851083044759573,0.0008800437909811425,0.9991199562090192,-0.998239912418038
796,baseline,,The image shows,Describe this image:\nA man riding skis down the side of a snow covered slope.\n\nThe image shows,A man riding skis down the side of a snow covered slope.,spatial,3.0583899286412866,3.0583899286412866,0.4254850844719239,0.5745149155280763,-0.14902983105615242
797,baseline,,The image shows,"Describe this image:\nThree small fridges, one brown, two white, on some grass.\n\nThe image shows","Three small fridges, one brown, two white, on some grass.",descriptive,2.511302898076593,2.511302898076593,0.31906715650621165,0.680932843493789,-0.3618656869875774
798,baseline,,The image shows,Describe this image:\nA reflection of two men looking down at their glasses as they sit in front of a bar with people standing in the background. \n\nThe image shows,A reflection of two men looking down at their glasses as they sit in front of a bar with people standing in the background. ,spatial,3.213001284368265,3.213001284368265,0.8956229797972849,0.10437702020271503,0.7912459595945699
799,baseline,,The image shows,Describe this image:\nA man laying on top of a bed inside of a room next to a window.\n\nThe image shows,A man laying on top of a bed inside of a room next to a window.,spatial,2.8351548484144207,2.8351548484144207,0.6339242892156193,0.3660757107843808,0.2678485784312385
800,baseline,,The image shows,Describe this image:\na close up of a street sign with a sky background\n\nThe image shows,a close up of a street sign with a sky background,spatial,2.8930897285053576,2.8930897285053576,0.9306225437068193,0.0693774562931812,0.8612450874136381
801,baseline,,The image shows,Describe this image:\nA red and yellow fire hydrant sitting on a green field.\n\nThe image shows,A red and yellow fire hydrant sitting on a green field.,descriptive,2.413990557964772,2.413990557964772,0.061099305344007905,0.9389006946559924,-0.8778013893119845
802,baseline,,The image shows,Describe this image:\na blue and white flat faced truck with out a bed\n\nThe image shows,a blue and white flat faced truck with out a bed,descriptive,2.3687209968965464,2.3687209968965464,0.006166341301352308,0.9938336586986468,-0.9876673173972945
803,baseline,,The image shows,Describe this image:\nAn open front tent with a camping table and chairs set up in it in front of a pond.\n\nThe image shows,An open front tent with a camping table and chairs set up in it in front of a pond.,spatial,2.809352627412803,2.809352627412803,0.34951759868857457,0.6504824013114257,-0.3009648026228511
804,baseline,,The image shows,Describe this image:\nA boat has red and white paint and a tall outlook.\n\nThe image shows,A boat has red and white paint and a tall outlook.,descriptive,2.380522390755372,2.380522390755372,0.1438266703143413,0.8561733296856586,-0.7123466593713174
805,baseline,,The image shows,Describe this image:\nClose up of the cover of a store bought frozen dinner.\n\nThe image shows,Close up of the cover of a store bought frozen dinner.,spatial,3.244295111776058,3.244295111776058,0.9911861538641668,0.008813846135832672,0.9823723077283341
806,baseline,,The image shows,"Describe this image:\nA close-up shot of a girl, sitting down playing the Wii. \n\nThe image shows","A close-up shot of a girl, sitting down playing the Wii. ",spatial,2.96942632901958,2.96942632901958,0.9803261528925047,0.019673847107494445,0.9606523057850103
